"spkid","full_name","name","neo","pha","diameter","e","a","q","i","om","w","ma","ad","tp"
3442841,"       (2008 YS27)",,Y,Y,,0.3174,1.468,1.002,4.88,91.05,13.22,320.28,1.93,2460672.16
3442846,"       (2008 YE29)",,Y,Y,,0.6282,2.78,1.034,6.26,135.57,7.68,118.99,4.53,2460040.86
3443811,"       (2009 AL)",,Y,Y,,0.6547,2.512,0.868,4.07,221.23,317.03,344.56,4.16,2460662.86
3444273,"       (2009 AC16)",,Y,Y,,0.5415,1.535,0.704,18.51,106.87,99.72,327.38,2.37,2454912.45
3444275,"       (2009 AE16)",,Y,Y,,0.7367,1.789,0.471,46.14,309.79,280.47,188.12,3.11,2461017.82
3445070,"       (2009 BE58)",,Y,Y,,0.5597,0.9371,0.413,1.87,149.54,120.90,42.88,1.46,2460561.03
3445537,"       (2009 BD81)",,Y,Y,,0.6394,2.593,0.935,12.46,344.38,190.54,352.58,4.25,2454901.92
3445538,"       (2009 BE81)",,Y,Y,,0.3495,1.523,0.991,18.80,118.00,333.49,144.31,2.06,2460325.32
3445602,"       (2009 CS)",,Y,Y,,0.5954,2.007,0.812,3.21,250.01,170.89,208.15,3.20,2461038.68
3445668,"       (2009 CC3)",,Y,Y,,0.5347,2.207,1.027,11.31,194.75,15.83,272.23,3.39,2460892.46
3447934,"       (2009 DR3)",,Y,Y,,0.5596,1.978,0.871,4.07,344.51,237.73,208.93,3.09,2461026.99
3448068,"       (2009 DS10)",,Y,Y,,0.5866,2.207,0.912,7.51,313.06,123.41,294.18,3.50,2460819.41
3448961,"       (2009 DZ42)",,Y,Y,,0.5828,2.447,1.021,13.10,295.11,183.43,36.70,3.87,2460457.93
3448993,"       (2009 DM45)",,Y,Y,,0.3673,1.172,0.742,26.69,336.32,90.89,164.27,1.60,2460388.95
3449054,"       (2009 DL46)",,Y,Y,,0.3073,1.461,1.012,7.92,63.37,160.39,281.84,1.91,2460740.56
3449591,"       (2009 EP2)",,Y,Y,,0.3562,0.927,0.597,27.70,175.16,129.83,75.50,1.26,2460532.13
3451789,"       (2009 FE)",,Y,Y,,0.6137,2.529,0.977,1.90,39.65,201.23,297.08,4.08,2460857.18
3451790,"       (2009 FF)",,Y,Y,,0.4684,1.474,0.784,0.98,265.80,11.12,205.93,2.16,2460880.17
3454731,"       (2009 FU4)",,Y,Y,,0.6159,2.382,0.915,12.91,42.10,233.13,52.77,3.85,2460403.72
3454735,"       (2009 FY4)",,Y,Y,0.129,0.3275,1.013,0.681,20.98,162.61,244.68,208.16,1.34,2460757.47
3455137,"       (2009 FU23)",,Y,Y,,0.2822,0.8372,0.601,13.90,57.74,315.29,280.80,1.07,2460662.06
3457438,"       (2009 HV2)",,Y,Y,,0.4991,1.642,0.822,6.73,37.97,261.05,95.74,2.46,2460396.19
3457840,"       (2009 HA21)",,Y,Y,,0.7292,1.461,0.396,6.41,205.40,219.91,339.66,2.53,2460636.92
3457843,"       (2009 HD21)",,Y,Y,,0.6883,2.769,0.863,18.65,179.16,134.29,103.38,4.67,2460117.22
3458941,"       (2009 HV58)",,Y,Y,,0.5841,1.984,0.825,46.97,69.70,50.91,229.01,3.14,2460971.94
3459429,"       (2009 JR)",,Y,Y,,0.4896,1.73,0.883,8.41,225.36,295.22,305.79,2.58,2460725.66
3461188,"       (2009 KD3)",,Y,Y,,0.6760,2.17,0.703,7.93,39.30,116.23,17.88,3.64,2454919.51
3461189,"       (2009 KE3)",,Y,Y,,0.7026,2.67,0.794,5.86,13.77,319.93,181.22,4.55,2461391.78
3462015,"       (2009 KK8)",,Y,Y,,0.5942,2.403,0.975,2.27,120.48,194.14,37.79,3.83,2460457.69
3463079,"       (2009 LQ)",,Y,Y,,0.5904,1.536,0.629,5.34,114.48,244.15,348.82,2.44,2460622.11
3463175,"       (2009 LW2)",,Y,Y,,0.2594,1.206,0.893,33.15,101.10,41.09,321.64,1.52,2460652.02
3464007,"       (2009 OF)",,Y,Y,,0.5990,2.352,0.943,9.37,126.86,218.07,67.33,3.76,2460354.02
3466069,"       (2009 QJ9)",,Y,Y,,0.6207,2.717,1.031,19.27,157.78,202.23,125.68,4.40,2460029.37
3467085,"       (2009 RV1)",,Y,Y,,0.6376,2.698,0.978,1.89,2.00,56.46,134.80,4.42,2459994.46
3467148,"       (2009 RZ3)",,Y,Y,,0.6747,2.211,0.719,52.65,344.68,114.19,181.78,3.70,2461195.01
3467177,"       (2009 SB)",,Y,Y,,0.8007,2.213,0.441,5.45,215.07,271.80,182.91,3.99,2461192.07
3467187,"       (2009 SN)",,Y,Y,,0.3219,1.428,0.968,26.47,344.66,37.75,345.72,1.89,2455117.22
3467355,"       (2009 SW17)",,Y,Y,,0.5982,2.013,0.809,8.40,42.44,42.18,77.09,3.22,2460377.13
3467394,"       (2009 SG18)",,Y,Y,,0.6738,3.04,0.992,57.84,177.39,204.62,294.71,5.09,2460951.62
3471590,"       (2009 TK12)",,Y,Y,,0.5844,1.695,0.705,3.84,245.51,245.54,249.39,2.69,2460848.23
3471663,"       (2009 UQ)",,Y,Y,,0.5346,1.785,0.831,14.50,8.68,306.05,124.58,2.74,2460299.02
3472299,"       (2009 UY17)",,Y,Y,,0.3163,0.8186,0.560,42.06,202.07,30.57,220.50,1.08,2460705.32
3475236,"       (2009 VW)",,Y,Y,,0.5626,1.44,0.630,7.16,54.39,256.11,266.25,2.25,2460764.90
3475238,"       (2009 VZ)",,Y,Y,,0.3253,1.413,0.953,12.31,233.65,221.51,300.40,1.87,2460702.02
3476134,"       (2009 VA26)",,Y,Y,,0.3833,1.513,0.933,38.96,230.70,307.46,283.21,2.09,2460745.50
3476771,"       (2009 VQ44)",,Y,Y,,0.7265,1.345,0.368,29.80,46.78,237.92,35.91,2.32,2455098.69
3477574,"       (2009 WJ1)",,Y,Y,,0.6784,2.455,0.789,0.62,276.55,195.14,296.40,4.12,2460848.72
3483055,"       (2009 XV)",,Y,Y,,0.6874,2.568,0.803,3.34,44.51,327.15,229.50,4.33,2461145.34
3483513,"       (2009 XT6)",,Y,Y,,0.7676,2.18,0.507,5.74,264.90,82.03,235.93,3.85,2461005.70
3485260,"       (2010 AF30)",,Y,Y,,0.3719,1.325,0.832,3.06,62.39,162.90,171.05,1.82,2460335.74
54180389,"       (2010 BV132)",,Y,Y,,0.1798,1.228,1.007,17.28,255.00,186.54,339.73,1.45,2460628.48
3508127,"       (2010 CN44)",,Y,Y,0.340,0.6712,2.866,0.943,3.86,188.75,303.96,13.91,4.79,2460532.01
3508146,"       (2010 DO)",,Y,Y,0.149,0.7458,1.612,0.410,11.94,154.43,116.82,31.90,2.82,2460534.23
3511311,"       (2010 DG77)",,Y,Y,,0.6501,2.742,0.959,16.73,290.02,196.11,5.05,4.52,2455223.22
3511355,"       (2010 DJ77)",,Y,Y,0.277,0.2107,0.9547,0.754,24.74,286.71,103.75,7.58,1.16,2460593.33
3511892,"       (2010 EF44)",,Y,Y,,0.8884,2.187,0.244,38.01,173.69,235.12,199.15,4.13,2461128.31
3511894,"       (2010 EK44)",,Y,Y,,0.7722,2.837,0.646,11.26,180.67,107.70,359.20,5.03,2460604.38
3512281,"       (2010 FQ)",,Y,Y,0.285,0.3563,1.527,0.983,10.56,140.43,359.52,276.34,2.07,2460760.65
3513382,"       (2010 FF10)",,Y,Y,0.095,0.6317,2.38,0.876,5.08,166.09,105.33,328.95,3.88,2460716.13
3514551,"       (2010 FC81)",,Y,Y,0.402,0.6231,2.677,1.009,1.68,144.30,63.64,110.54,4.35,2460109.23
3515065,"       (2010 GS7)",,Y,Y,0.203,0.6591,2.694,0.918,9.12,190.83,57.05,89.07,4.47,2460200.94
3515377,"       (2010 GU21)",,Y,Y,0.510,0.5633,2.183,0.953,3.18,57.17,201.20,167.50,3.41,2460052.26
3518309,"       (2010 HY22)",,Y,Y,,0.7242,3.655,1.008,44.15,19.19,343.29,73.66,6.30,2460078.31
3519490,"       (2010 JG)",,Y,Y,0.192,0.3196,1.19,0.810,23.31,49.72,292.02,325.61,1.57,2460645.80
3520202,"       (2010 JK33)",,Y,Y,0.208,0.6101,2.232,0.870,4.04,28.54,289.86,94.39,3.59,2460281.15
3520666,"       (2010 JV34)",,Y,Y,0.226,0.5441,1.723,0.786,7.21,225.32,87.03,111.43,2.66,2460344.82
3520759,"       (2010 JJ41)",,Y,Y,,0.6686,1.069,0.354,3.21,50.65,28.89,94.16,1.78,2460494.97
3521439,"       (2010 JN71)",,Y,Y,0.214,0.5903,2.381,0.976,17.74,62.41,185.59,325.80,3.79,2460728.01
3522155,"       (2010 JE88)",,Y,Y,,0.7640,2.109,0.498,10.73,224.59,260.23,271.36,3.72,2460875.98
3523945,"       (2010 KQ10)",,Y,Y,,0.6620,2.384,0.806,6.70,243.85,287.77,352.73,3.96,2460627.63
3523946,"       (2010 KR10)",,Y,Y,,0.5863,2.168,0.897,1.05,94.46,233.01,165.18,3.44,2460065.50
54114211,"       (2010 KD149)",,Y,Y,0.213,0.2118,0.8889,0.701,14.23,324.42,131.04,204.95,1.08,2460732.33
3529053,"       (2010 LK34)",,Y,Y,0.108,0.8073,1.829,0.352,5.32,130.07,249.31,264.88,3.31,2460839.23
3529599,"       (2010 LZ63)",,Y,Y,0.877,0.7610,1.89,0.452,13.87,307.00,79.56,163.69,3.33,2460169.04
3536555,"       (2010 MU112)",,Y,Y,0.599,0.5400,1.756,0.808,48.04,261.10,119.22,25.21,2.70,2460540.98
54205433,"       (2010 MD127)",,Y,Y,,0.5998,1.768,0.708,19.70,19.91,112.79,66.20,2.83,2460442.55
54148940,"       (2010 NT81)",,Y,Y,,0.2778,1.33,0.961,10.47,329.89,5.07,77.67,1.70,2460479.65
3541751,"       (2010 ON101)",,Y,Y,0.238,0.4095,1.629,0.962,9.31,251.57,8.14,317.67,2.30,2460689.78
3542519,"       (2010 PK9)",,Y,Y,0.143,0.6758,0.6821,0.221,12.59,306.51,195.64,214.52,1.14,2460683.64
3547804,"       (2010 RA147)",,Y,Y,,0.6542,2.161,0.747,5.82,8.22,116.76,121.05,3.57,2460210.43
3552292,"       (2010 RF181)",,Y,Y,,0.5453,2.21,1.005,6.22,51.07,2.45,84.92,3.42,2460317.34
3548660,"       (2010 TP54)",,Y,Y,,0.5958,2.392,0.967,3.47,351.53,67.21,273.24,3.82,2460926.09
3549033,"       (2010 TP55)",,Y,Y,,0.6694,2.349,0.777,3.33,232.77,69.59,344.96,3.92,2460655.45
3549036,"       (2010 TS149)",,Y,Y,,0.3900,1.498,0.913,3.43,128.11,13.33,144.64,2.08,2460331.56
3549391,"       (2010 TU149)",,Y,Y,0.603,0.8247,2.213,0.388,1.96,58.89,92.65,84.04,4.04,2460319.84
3549694,"       (2010 TX168)",,Y,Y,,0.5235,1.483,0.707,26.02,32.92,101.55,224.79,2.26,2460848.29
3550042,"       (2010 UY6)",,Y,Y,0.712,0.6166,2.649,1.016,19.88,9.03,20.39,84.93,4.28,2460228.96
3550057,"       (2010 UG7)",,Y,Y,,0.7733,2.238,0.507,15.99,25.84,102.05,48.62,3.97,2460435.35
3550082,"       (2010 UQ7)",,Y,Y,,0.6783,2.454,0.789,4.51,236.83,76.59,243.70,4.12,2461054.07
3550084,"       (2010 US7)",,Y,Y,,0.6383,1.962,0.710,55.19,240.87,247.92,9.28,3.21,2460574.61
3550127,"       (2010 UK8)",,Y,Y,,0.6971,2.19,0.663,1.86,11.60,135.41,87.78,3.72,2460311.87
3550233,"       (2010 VZ)",,Y,Y,0.380,0.5922,2.447,0.998,8.46,181.93,215.64,227.50,3.90,2461114.97
3550464,"       (2010 VT11)",,Y,Y,0.152,0.6110,1.754,0.682,2.48,249.36,65.76,22.08,2.83,2460548.46
3551067,"       (2010 VD72)",,Y,Y,0.124,0.1812,0.9184,0.752,19.19,224.07,310.25,188.13,1.08,2460753.98
3552655,"       (2010 WV8)",,Y,Y,,0.6720,2.126,0.697,8.44,55.12,288.13,188.43,3.55,2461140.09
3552661,"       (2010 WZ8)",,Y,Y,,0.5035,1.973,0.980,3.70,284.22,200.48,346.56,2.97,2460638.27
3553169,"       (2010 XC15)",,Y,Y,,0.4199,0.7324,0.425,8.24,94.40,158.11,186.57,1.04,2460710.79
3553279,"       (2010 XB24)",,Y,Y,,0.4392,1.286,0.721,5.53,263.28,285.91,117.93,1.85,2460426.02
3553283,"       (2010 XC25)",,Y,Y,,0.5279,1.743,0.823,2.97,303.85,237.34,334.71,2.66,2460659.56
3553704,"       (2010 XA68)",,Y,Y,,0.3013,1.157,0.809,59.28,74.32,107.46,329.14,1.51,2460639.49
3553986,"       (2010 XP69)",,Y,Y,0.273,0.3427,1.523,1.001,14.59,199.85,197.32,147.85,2.05,2460318.55
3553994,"       (2010 YB)",,Y,Y,,0.4945,1.822,0.921,3.60,314.46,94.54,237.61,2.72,2460905.99
3555162,"       (2011 AM24)",,Y,Y,0.511,0.1489,1.177,1.001,9.14,127.13,215.29,36.53,1.35,2460553.20
3555165,"       (2011 AT26)",,Y,Y,,0.6971,2.373,0.719,1.75,243.23,125.07,296.09,4.03,2460837.58
3555653,"       (2011 BX10)",,Y,Y,,0.6455,2.812,0.997,9.77,79.08,348.67,326.43,4.63,2460761.12
3555763,"       (2011 BY18)",,Y,Y,,0.7834,2.263,0.490,3.65,135.19,240.14,22.22,4.04,2460523.73
3558389,"       (2011 BE38)",,Y,Y,,0.7110,2.63,0.760,8.16,321.35,302.65,52.36,4.50,2460373.91
3556126,"       (2011 BM45)",,Y,Y,,0.8033,1.921,0.378,5.32,302.18,63.29,81.25,3.46,2460381.02
3557481,"       (2011 BO59)",,Y,Y,,0.4649,1.829,0.979,4.75,343.52,221.38,164.94,2.68,2460186.49
3557636,"       (2011 BT59)",,Y,Y,,0.9450,2.493,0.137,3.67,36.24,305.92,192.77,4.85,2461268.32
3556208,"       (2011 CG2)",,Y,Y,,0.1584,1.177,0.991,2.76,293.17,283.95,195.94,1.36,2460813.13
3556968,"       (2011 CT4)",,Y,Y,,0.7186,1.726,0.486,2.65,304.76,69.68,56.10,2.97,2460471.48
3557196,"       (2011 CC22)",,Y,Y,,0.1153,1.123,0.993,34.82,130.31,171.25,26.36,1.25,2460568.69
3557485,"       (2011 CX46)",,Y,Y,,0.5493,1.473,0.664,7.77,150.82,105.77,181.94,2.28,2460923.60
3557486,"       (2011 CY46)",,Y,Y,,0.6117,2.149,0.835,11.56,11.09,221.16,100.22,3.46,2460280.13
3557843,"       (2011 DV)",,Y,Y,,0.0499,0.9569,0.909,10.59,35.12,350.55,341.50,1.00,2460618.06
3557957,"       (2011 DS9)",,Y,Y,,0.6427,2.622,0.937,3.70,93.35,146.25,59.49,4.31,2460344.26
3558375,"       (2011 EL11)",,Y,Y,,0.6903,1.996,0.618,3.91,313.72,82.24,341.06,3.37,2460654.69
3558386,"       (2011 EF17)",,Y,Y,,0.7432,2.343,0.602,4.22,3.83,282.41,246.30,4.08,2461014.18
3559599,"       (2011 EO40)",,Y,Y,,0.5403,1.654,0.760,3.36,50.25,17.17,180.68,2.55,2460987.39
3559839,"       (2011 EL51)",,Y,Y,,0.5687,1.191,0.514,10.98,198.48,94.85,108.42,1.87,2460457.51
3559842,"       (2011 EO51)",,Y,Y,,0.7861,1.565,0.335,6.75,175.09,227.43,9.59,2.80,2460581.45
3560915,"       (2011 GA)",,Y,Y,,0.5909,1.8,0.736,9.83,200.35,109.69,168.70,2.86,2460187.29
3562866,"       (2011 GS60)",,Y,Y,,0.9227,3.363,0.260,19.30,137.51,307.56,78.65,6.47,2460108.49
3563859,"       (2011 HS)",,Y,Y,,0.6918,2.818,0.868,7.86,182.35,334.46,321.87,4.77,2460783.48
3564590,"       (2011 JA)",,Y,Y,,0.2875,1.185,0.844,41.62,215.01,286.18,206.39,1.53,2460801.54
3564724,"       (2011 JD1)",,Y,Y,,0.3576,1.112,0.714,21.95,34.31,85.63,60.02,1.51,2455617.13
3565474,"       (2011 JR13)",,Y,Y,,0.7257,1.299,0.356,24.70,235.08,129.59,337.67,2.24,2460634.04
3566441,"       (2011 KE)",,Y,Y,,0.9547,2.206,0.100,5.89,205.00,188.56,19.23,4.31,2460536.55
3566695,"       (2011 KU15)",,Y,Y,,0.8761,1.955,0.242,4.40,214.49,166.85,337.84,3.67,2455772.93
3567991,"       (2011 LA19)",,Y,Y,0.852,0.6515,2.912,1.015,19.21,97.95,202.75,231.60,4.81,2461248.04
3567993,"       (2011 LC19)",,Y,Y,,0.7321,3.197,0.857,10.50,219.42,139.20,99.42,5.54,2460023.78
3567995,"       (2011 LJ19)",,Y,Y,,0.6208,2.622,0.994,1.54,296.42,30.50,34.96,4.25,2460449.90
3568319,"       (2011 MU)",,Y,Y,,0.6651,1.35,0.452,7.30,99.98,281.92,138.37,2.25,2460380.22
3572706,"       (2011 OB)",,Y,Y,,0.5241,0.904,0.430,27.74,106.23,48.92,225.97,1.38,2460717.38
3574100,"       (2011 OR15)",,Y,Y,,0.4432,1.655,0.922,5.01,146.08,251.11,39.65,2.39,2460514.82
3574344,"       (2011 OV18)",,Y,Y,,0.4391,1.63,0.914,16.94,271.30,148.99,68.11,2.35,2460456.63
3574783,"       (2011 PS)",,Y,Y,,0.5151,1.806,0.876,3.73,19.08,26.86,125.39,2.74,2460291.61
3577535,"       (2011 RJ1)",,Y,Y,,0.5893,2.551,1.048,6.75,7.39,345.37,77.25,4.05,2460281.07
3578980,"       (2011 SO32)",,Y,Y,,0.4769,1.725,0.902,9.91,198.73,243.61,247.81,2.55,2460858.29
3579078,"       (2011 SM68)",,Y,Y,,0.6642,1.396,0.469,19.24,24.02,109.21,284.27,2.32,2460727.19
3580963,"       (2011 TK)",,Y,Y,,0.6462,2.464,0.872,7.78,328.34,122.18,118.57,4.06,2460135.19
3581507,"       (2011 TC4)",,Y,Y,,0.7196,1.491,0.418,3.13,200.68,309.40,4.30,2.56,2460592.55
3581669,"       (2011 TX8)",,Y,Y,,0.7084,0.9095,0.265,5.98,207.83,313.36,287.11,1.55,2460664.65
3582010,"       (2011 TN9)",,Y,Y,,0.4510,1.899,1.043,4.10,199.15,163.14,355.08,2.76,2460613.55
3582137,"       (2011 UG20)",,Y,Y,,0.6867,1.124,0.352,18.99,205.70,305.07,275.01,1.90,2460703.28
3582138,"       (2011 UH20)",,Y,Y,,0.3361,1.231,0.817,35.77,21.61,257.17,245.06,1.64,2460759.74
3582143,"       (2011 UT20)",,Y,Y,,0.4407,1.191,0.666,6.56,271.34,246.46,272.18,1.72,2460716.25
3582516,"       (2011 UV63)",,Y,Y,,0.1338,1.193,1.033,9.79,13.66,189.87,173.16,1.35,2460371.70
3585470,"       (2011 UE305)",,Y,Y,,0.6707,2.421,0.797,4.72,303.66,53.00,168.59,4.04,2459956.10
3586027,"       (2011 VU5)",,Y,Y,,0.5567,2.198,0.974,30.47,44.01,25.01,346.18,3.42,2460646.18
3589298,"       (2011 WN46)",,Y,Y,,0.4145,1.146,0.671,26.57,43.11,104.11,312.07,1.62,2455954.14
3589302,"       (2011 WR46)",,Y,Y,,0.8948,2.473,0.260,4.87,240.74,323.36,347.74,4.69,2455944.87
3591407,"       (2011 XA3)",,Y,Y,,0.9261,1.466,0.108,28.12,273.30,324.05,58.36,2.82,2460495.36
3591595,"       (2011 YE6)",,Y,Y,,0.7290,2.813,0.762,3.06,182.05,348.27,247.12,4.86,2461140.97
3591611,"       (2011 YG6)",,Y,Y,,0.2989,1.165,0.816,28.06,92.82,267.37,131.48,1.51,2460432.86
3591721,"       (2011 YH28)",,Y,Y,,0.7167,2.611,0.740,8.74,284.09,288.90,345.68,4.48,2460661.81
3591722,"       (2011 YJ28)",,Y,Y,,0.0926,1.06,0.962,27.08,290.09,305.89,139.72,1.16,2460445.88
3591886,"       (2011 YV62)",,Y,Y,,0.5997,1.636,0.655,7.79,243.82,85.37,91.85,2.62,2460405.41
3592225,"       (2012 AD3)",,Y,Y,,0.6061,2.197,0.865,5.22,149.75,216.17,7.61,3.53,2460575.37
3595774,"       (2012 AA11)",,Y,Y,,0.4857,1.977,1.017,6.42,21.11,146.10,189.77,2.94,2461080.45
3596143,"       (2012 BS23)",,Y,Y,,0.5779,1.938,0.818,5.38,317.50,259.20,230.71,3.06,2460954.32
3596144,"       (2012 BT23)",,Y,Y,,0.5996,1.976,0.791,9.09,182.23,43.38,179.53,3.16,2460094.42
3596491,"       (2012 BU61)",,Y,Y,,0.7771,2.526,0.563,5.23,296.22,74.04,79.11,4.49,2460278.29
3596845,"       (2012 BJ86)",,Y,Y,,0.6372,1.981,0.719,1.34,301.85,100.04,219.06,3.24,2460999.28
3596848,"       (2012 BM86)",,Y,Y,,0.6365,2.146,0.780,11.36,163.81,56.80,351.62,3.51,2460627.21
3597095,"       (2012 BB124)",,Y,Y,,0.2112,1.155,0.911,15.79,137.63,122.80,341.11,1.40,2460624.29
3599062,"       (2012 CA21)",,Y,Y,,0.6562,2.663,0.916,28.66,127.89,35.87,327.37,4.41,2460744.38
3599930,"       (2012 CA55)",,Y,Y,,0.4797,1.801,0.937,8.64,175.89,41.54,58.47,2.67,2460457.08
3599862,"       (2012 DE31)",,Y,Y,,0.3729,1.15,0.721,29.69,141.63,262.19,156.32,1.58,2460404.81
3599866,"       (2012 DK31)",,Y,Y,,0.5766,0.6938,0.294,11.17,165.18,149.28,188.81,1.09,2460700.87
3601471,"       (2012 FQ1)",,Y,Y,,0.6160,2.605,1.000,5.17,98.27,169.28,325.17,4.21,2460749.07
3601472,"       (2012 FR1)",,Y,Y,,0.7101,2.178,0.631,13.29,354.55,87.23,356.84,3.72,2460610.82
3602023,"       (2012 FG58)",,Y,Y,,0.5473,2.147,0.972,13.52,32.82,220.51,338.18,3.32,2460670.14
3602063,"       (2012 FO62)",,Y,Y,,0.5161,2.015,0.975,3.98,258.41,212.86,171.31,3.05,2460103.46
3602625,"       (2012 GV17)",,Y,Y,,0.4590,1.641,0.888,11.04,6.77,311.82,274.92,2.39,2460782.04
3602685,"       (2012 HJ1)",,Y,Y,,0.6066,2.002,0.788,31.30,44.62,291.25,100.32,3.22,2460312.12
3602783,"       (2012 HG8)",,Y,Y,,0.7277,2.46,0.670,25.58,214.51,256.80,104.65,4.25,2460190.77
3603124,"       (2012 HG31)",,Y,Y,,0.5320,2.173,1.017,10.24,148.28,173.10,286.29,3.33,2460840.07
3603170,"       (2012 HZ33)",,Y,Y,,0.2103,1.197,0.946,23.88,54.90,231.59,131.25,1.45,2460426.00
3604216,"       (2012 JS11)",,Y,Y,,0.6736,2.823,0.921,9.54,208.02,124.15,195.86,4.72,2461390.36
3604304,"       (2012 KA4)",,Y,Y,,0.7800,1.1,0.242,5.80,214.89,237.50,314.06,1.96,2460654.30
3604307,"       (2012 KC6)",,Y,Y,,0.2464,1.241,0.935,11.32,195.37,338.03,34.67,1.55,2460551.87
3604618,"       (2012 KU12)",,Y,Y,,0.4886,1.638,0.838,8.63,53.06,74.37,23.70,2.44,2460550.07
3605576,"       (2012 LR1)",,Y,Y,,0.3813,1.337,0.827,42.32,83.09,66.58,61.37,1.85,2460504.29
3605577,"       (2012 LZ1)",,Y,Y,1.252,0.5897,2.558,1.050,26.09,264.49,14.28,3.74,4.07,2460584.98
3605764,"       (2012 LK11)",,Y,Y,,0.5938,2.428,0.986,5.15,152.12,160.03,84.47,3.87,2460276.35
3605890,"       (2012 MS4)",,Y,Y,,0.7209,2.264,0.632,67.68,265.86,257.54,243.05,3.90,2461004.68
3605900,"       (2012 MJ6)",,Y,Y,,0.4899,1.822,0.930,9.23,82.18,127.43,24.24,2.72,2460540.00
3605940,"       (2012 MZ6)",,Y,Y,,0.7120,2.141,0.617,1.36,317.20,225.05,19.56,3.67,2456044.32
3606220,"       (2012 NN)",,Y,Y,,0.6275,2.575,0.959,4.63,237.52,6.31,356.20,4.19,2460616.43
3606252,"       (2012 OO)",,Y,Y,,0.3838,1.697,1.046,4.83,160.88,179.92,177.69,2.35,2460201.89
3606253,"       (2012 OQ)",,Y,Y,,0.3950,1.191,0.720,7.10,294.00,100.76,101.00,1.66,2460467.36
3606308,"       (2012 OP4)",,Y,Y,,0.6584,2.118,0.723,20.65,143.56,262.86,325.38,3.51,2460708.76
3607382,"       (2012 PS4)",,Y,Y,,0.5934,1.767,0.719,3.94,86.18,144.24,92.56,2.82,2460379.88
3607728,"       (2012 QC8)",,Y,Y,,0.7586,2.821,0.681,5.68,22.17,47.73,195.71,4.96,2461390.46
3607784,"       (2012 QQ10)",,Y,Y,,0.4688,1.935,1.028,3.96,65.53,227.95,202.94,2.84,2461029.29
3608092,"       (2012 QG42)",,Y,Y,,0.3745,1.026,0.642,6.81,344.77,116.18,162.56,1.41,2460429.15
3608326,"       (2012 QE50)",,Y,Y,,0.4410,1.733,0.969,11.90,193.91,224.89,82.70,2.50,2460409.09
3608618,"       (2012 RG15)",,Y,Y,,0.4536,1.077,0.588,48.94,336.61,247.24,1.64,1.57,2460598.64
3610024,"       (2012 TY52)",,Y,Y,,0.5531,1.664,0.744,9.63,221.58,252.88,176.82,2.58,2460215.54
3610029,"       (2012 TF53)",,Y,Y,,0.3689,1.426,0.900,6.13,201.04,282.41,316.78,1.95,2460675.18
3610526,"       (2012 TO139)",,Y,Y,,0.8884,2.441,0.272,5.36,179.14,56.40,76.03,4.61,2460306.36
3610527,"       (2012 TP139)",,Y,Y,,0.4649,1.467,0.785,2.34,271.76,3.37,327.63,2.15,2460658.87
3610765,"       (2012 TJ146)",,Y,Y,,0.6446,2.681,0.953,5.17,41.44,54.90,235.93,4.41,2461153.05
3612842,"       (2012 UZ33)",,Y,Y,,0.5804,2.228,0.935,3.36,85.88,224.77,249.31,3.52,2460974.00
3614397,"       (2012 UU136)",,Y,Y,,0.2120,1.16,0.914,35.59,36.08,227.73,313.23,1.41,2460659.80
3614639,"       (2012 UR138)",,Y,Y,,0.5430,1.968,0.899,7.78,255.87,49.08,152.87,3.04,2460172.21
3614980,"       (2012 UR158)",,Y,Y,0.629,0.8576,2.232,0.318,3.19,286.45,239.43,192.01,4.15,2461168.86
3616694,"       (2012 VK6)",,Y,Y,,0.7054,2.303,0.678,1.84,291.02,339.31,20.21,3.93,2456170.82
3616695,"       (2012 VL6)",,Y,Y,,0.5659,2.343,1.017,8.73,19.48,19.28,115.54,3.67,2460180.15
3616698,"       (2012 VO6)",,Y,Y,,0.5355,1.966,0.913,3.57,242.47,243.78,85.72,3.02,2460360.74
3617158,"       (2012 VF37)",,Y,Y,,0.6514,2.463,0.859,4.90,82.40,58.77,13.62,4.07,2460547.08
3617387,"       (2012 VE46)",,Y,Y,,0.3613,0.7131,0.455,6.67,8.65,190.59,141.63,0.97,2460513.97
3618023,"       (2012 VC82)",,Y,Y,,0.5813,2.38,0.996,10.81,355.34,29.27,89.63,3.76,2460266.70
3619342,"       (2012 XY6)",,Y,Y,,0.4901,2.009,1.024,7.78,348.32,173.34,24.02,2.99,2460531.08
3620666,"       (2012 XO111)",,Y,Y,,0.4980,2.005,1.006,4.27,328.03,189.89,31.38,3.00,2460510.11
3620863,"       (2012 XA133)",,Y,Y,,0.6977,1.328,0.401,4.06,225.56,77.99,320.72,2.25,2460661.48
3621018,"       (2012 XJ134)",,Y,Y,,0.7376,2.567,0.674,2.47,237.02,124.49,328.55,4.46,2460731.76
3621620,"       (2012 YO1)",,Y,Y,,0.4900,1.825,0.931,17.47,85.81,312.74,301.09,2.72,2460747.81
3621700,"       (2012 YO3)",,Y,Y,,0.6726,2.439,0.799,3.60,30.95,351.45,49.00,4.08,2460411.13
3621805,"       (2012 YY6)",,Y,Y,,0.6812,1.525,0.486,4.03,22.62,317.79,125.24,2.56,2460361.20
3623524,"       (2013 AN20)",,Y,Y,,0.3048,1.465,1.018,23.07,105.34,355.84,232.31,1.91,2460830.12
