"spkid","full_name","name","neo","pha","diameter","e","a","q","i","om","w","ma","ad","tp"
3780698,"       (2017 QS)",,Y,N,,0.4857,2.106,1.083,6.70,320.65,319.14,138.92,3.13,2460169.63
3780734,"       (2017 QN1)",,Y,N,,0.4674,1.608,0.856,2.35,145.69,248.13,332.92,2.36,2458038.51
3780732,"       (2017 QO1)",,Y,N,,0.1902,0.8974,0.727,2.24,142.01,333.99,14.55,1.07,2460587.95
3780742,"       (2017 QP1)",,Y,N,,0.7052,1.368,0.403,8.14,141.88,63.07,32.75,2.33,2457930.34
3780733,"       (2017 QQ1)",,Y,N,,0.3320,0.9666,0.646,9.02,340.20,113.54,99.37,1.29,2460504.69
3780736,"       (2017 QR1)",,Y,N,,0.6892,1.428,0.444,22.12,236.95,205.13,36.77,2.41,2460536.84
3780737,"       (2017 QS1)",,Y,N,,0.5056,1.887,0.933,1.42,149.86,121.69,16.69,2.84,2457939.62
3780735,"       (2017 QT1)",,Y,N,,0.7475,2.515,0.635,1.18,312.23,99.74,347.65,4.40,2458033.50
3780741,"       (2017 QU1)",,Y,N,,0.4107,1.528,0.900,1.19,324.43,66.40,332.32,2.15,2458036.52
3780738,"       (2017 QV1)",,Y,N,,0.5137,1.933,0.940,2.69,146.03,133.97,13.82,2.93,2457946.81
3780740,"       (2017 QW1)",,Y,N,,0.1264,0.9842,0.860,4.15,326.56,234.27,230.94,1.11,2460728.35
3780739,"       (2017 QX1)",,Y,N,,0.4644,1.897,1.016,0.85,338.85,16.09,350.77,2.78,2458009.95
3780765,"       (2017 QB2)",,Y,N,,0.1583,0.9728,0.819,9.16,322.84,218.46,302.80,1.13,2460656.19
3780767,"       (2017 QC2)",,Y,N,,0.5088,1.761,0.865,27.25,151.87,263.30,329.13,2.66,2458055.72
3780768,"       (2017 QD2)",,Y,N,,0.4154,1.752,1.024,2.76,142.74,152.90,10.96,2.48,2457956.72
3780769,"       (2017 QE2)",,Y,N,,0.5452,2.39,1.087,0.53,4.46,314.32,339.74,3.69,2460676.48
3780766,"       (2017 QF2)",,Y,N,,0.5625,2.528,1.106,1.22,9.32,337.99,277.56,3.95,2460936.62
3780770,"       (2017 QG2)",,Y,N,,0.3765,1.22,0.761,2.40,323.43,267.89,50.89,1.68,2457913.91
3780777,"       (2017 QH2)",,Y,N,,0.5356,2.423,1.125,0.30,311.17,355.71,4.76,3.72,2457965.28
3780778,"       (2017 QJ2)",,Y,N,,0.6593,1.822,0.621,4.39,144.36,274.77,337.48,3.02,2458039.70
3780771,"       (2017 QL2)",,Y,N,,0.1865,1.335,1.086,9.34,325.72,335.06,18.65,1.58,2457956.30
3780774,"       (2017 QM2)",,Y,N,,0.3232,1.778,1.203,7.31,330.39,346.59,5.66,2.35,2457969.87
3780775,"       (2017 QN2)",,Y,N,,0.6172,2.048,0.784,3.27,326.15,67.80,144.46,3.31,2460170.86
3780773,"       (2017 QO2)",,Y,N,,0.4060,1.787,1.062,9.70,351.97,312.57,8.98,2.51,2460578.72
3780776,"       (2017 QP2)",,Y,N,,0.2607,1.035,0.765,6.30,148.56,289.39,208.03,1.30,2460762.76
3780786,"       (2017 QY2)",,Y,N,,0.3077,1.099,0.761,24.61,214.76,348.07,159.06,1.44,2460414.47
3780787,"       (2017 QZ2)",,Y,N,,0.2623,1.639,1.209,9.87,140.02,158.07,12.37,2.07,2457952.17
3780784,"       (2017 QA3)",,Y,N,,0.2941,1.2,0.847,9.94,142.08,91.76,58.79,1.55,2457906.10
3780785,"       (2017 QB3)",,Y,N,,0.2014,1.533,1.224,17.23,332.92,1.47,355.50,1.84,2457993.16
3780792,"       (2017 QC3)",,Y,N,,0.3080,1.693,1.171,28.82,332.68,298.77,122.81,2.21,2460326.09
3780791,"       (2017 QD3)",,Y,N,,0.2307,1.155,0.889,12.75,284.68,119.29,220.07,1.42,2460776.76
3780790,"       (2017 QE3)",,Y,N,,0.3160,1.416,0.968,5.84,322.14,303.83,31.48,1.86,2457929.69
3780793,"       (2017 QF3)",,Y,N,,0.4385,1.244,0.699,2.50,148.28,273.10,314.48,1.79,2458048.60
3780789,"       (2017 QG3)",,Y,N,,0.5073,2.476,1.220,4.41,325.49,359.03,302.41,3.73,2460828.19
3780788,"       (2017 QH3)",,Y,N,,0.2089,1.362,1.078,6.64,145.43,193.00,350.71,1.65,2457997.49
3780805,"       (2017 QN16)",,Y,N,,0.1320,1.338,1.161,14.50,144.77,340.50,73.53,1.51,2460485.07
3780804,"       (2017 QO16)",,Y,N,,0.4651,2.114,1.131,7.80,144.73,187.28,358.45,3.10,2457989.33
3780806,"       (2017 QP16)",,Y,N,,0.3780,1.561,0.971,4.61,144.49,135.12,261.75,2.15,2460794.98
3780803,"       (2017 QQ16)",,Y,N,,0.5168,1.798,0.869,6.00,327.75,297.75,19.11,2.73,2457937.78
3780807,"       (2017 QR16)",,Y,N,,0.2174,1.312,1.027,12.77,275.84,12.31,299.94,1.60,2460692.05
3780809,"       (2017 QS16)",,Y,N,,0.4541,1.814,0.990,4.92,152.27,201.10,326.33,2.64,2460683.93
3781006,"       (2017 QY16)",,Y,N,,0.7214,2.258,0.629,32.55,328.13,141.59,358.08,3.89,2460607.09
3781000,"       (2017 QZ16)",,Y,N,,0.6089,2.393,0.936,4.98,142.87,131.15,11.52,3.85,2457941.24
3780999,"       (2017 QA17)",,Y,N,,0.4418,2.099,1.172,7.74,146.61,163.01,6.81,3.03,2457963.49
3781001,"       (2017 QB17)",,Y,N,,0.5174,2.311,1.115,2.48,122.49,173.43,8.70,3.51,2457953.51
3781002,"       (2017 QC17)",,Y,N,,0.5260,0.864,0.410,5.34,115.58,30.46,157.01,1.32,2460472.56
3781005,"       (2017 QD17)",,Y,N,,0.4082,1.117,0.661,30.51,332.10,134.19,264.00,1.57,2458100.55
3781034,"       (2017 QM17)",,Y,N,,0.0469,1.344,1.281,23.72,153.18,36.58,347.13,1.41,2460620.85
3781021,"       (2017 QN17)",,Y,N,,0.0952,1.392,1.260,2.55,66.75,353.49,47.06,1.52,2460522.06
3781020,"       (2017 QO17)",,Y,N,,0.4249,1.747,1.005,3.83,134.14,266.99,5.68,2.49,2460587.20
3781029,"       (2017 QQ17)",,Y,N,,0.7482,2.473,0.623,2.26,155.68,262.30,289.89,4.32,2460877.17
3781026,"       (2017 QR17)",,Y,N,,0.5698,2.867,1.233,31.10,156.25,169.61,171.39,4.50,2459756.27
3781027,"       (2017 QS17)",,Y,N,,0.5786,1.279,0.539,12.91,293.58,175.23,274.29,2.02,2460726.24
3781025,"       (2017 QT17)",,Y,N,,0.2421,1.321,1.002,15.27,159.01,145.07,268.75,1.64,2460741.15
3781022,"       (2017 QU17)",,Y,N,,0.5146,2.142,1.040,4.82,157.36,158.77,4.21,3.24,2457976.11
3781024,"       (2017 QV17)",,Y,N,,0.2998,1.574,1.102,9.36,334.23,352.78,226.37,2.05,2460868.22
3781023,"       (2017 QW17)",,Y,Y,,0.6451,0.888,0.315,12.34,337.05,208.73,287.62,1.46,2460661.95
3781041,"       (2017 QE18)",,Y,N,,0.6277,1.961,0.730,10.49,276.66,183.39,165.81,3.19,2460138.68
3781042,"       (2017 QF18)",,Y,N,,0.3487,1.498,0.976,19.06,317.13,45.09,344.61,2.02,2458019.13
3781047,"       (2017 QG18)",,Y,N,,0.4252,1.735,0.997,1.49,155.66,205.40,34.08,2.47,2460521.46
3781048,"       (2017 QH18)",,Y,N,,0.3682,1.841,1.163,36.99,164.15,102.18,350.77,2.52,2460623.89
3781049,"       (2017 QJ18)",,Y,N,,0.6195,2.901,1.104,10.21,131.52,279.53,147.69,4.70,2459860.27
3781043,"       (2017 QK18)",,Y,N,,0.3995,0.7697,0.462,4.15,359.03,147.79,47.95,1.08,2460567.65
3781046,"       (2017 QL18)",,Y,N,,0.5280,2.675,1.262,11.16,30.86,346.59,219.84,4.09,2461222.56
3781044,"       (2017 QN18)",,Y,N,,0.8335,2.141,0.356,6.72,280.39,176.57,79.30,3.92,2460348.50
3781228,"       (2017 QO32)",,Y,N,,0.4956,2.2,1.110,5.72,158.52,151.63,6.22,3.29,2457971.92
3781235,"       (2017 QP32)",,Y,N,,0.5358,1.734,0.805,5.91,327.68,289.98,23.15,2.66,2457937.86
3781233,"       (2017 QQ32)",,Y,N,,0.3041,1.818,1.265,8.93,44.33,322.57,317.77,2.37,2460705.55
3781229,"       (2017 QR32)",,Y,N,,0.6630,2.031,0.684,3.51,154.13,265.02,342.53,3.38,2458045.81
3781231,"       (2017 QS32)",,Y,N,,0.5014,2.222,1.108,0.73,263.15,62.51,58.99,3.34,2460402.33
3781230,"       (2017 QT32)",,Y,N,,0.5494,2.186,0.985,6.91,154.25,142.05,9.30,3.39,2457961.00
3781232,"       (2017 QU32)",,Y,N,,0.6121,2.084,0.808,7.56,335.88,292.37,15.60,3.36,2457946.91
3781234,"       (2017 QV32)",,Y,N,,0.6245,2.567,0.964,3.48,336.42,37.68,351.32,4.17,2458024.73
3781236,"       (2017 QW32)",,Y,N,,0.5488,2.426,1.095,1.97,149.96,217.24,312.49,3.76,2460782.63
3781246,"       (2017 QG33)",,Y,N,,0.3107,0.9799,0.675,8.54,321.19,168.05,348.81,1.28,2460611.51
3781245,"       (2017 QH33)",,Y,N,,0.4501,2.059,1.132,3.92,19.51,314.28,151.05,2.99,2460147.67
3781247,"       (2017 QJ33)",,Y,N,,0.3182,1.839,1.254,8.87,83.20,170.48,9.13,2.42,2460577.40
3781249,"       (2017 QK33)",,Y,N,,0.4814,2.148,1.114,6.50,157.76,151.64,6.60,3.18,2457971.41
3781250,"       (2017 QL33)",,Y,Y,,0.4802,1.838,0.955,1.71,357.19,71.83,270.94,2.72,2460825.63
3781248,"       (2017 QM33)",,Y,N,,0.6331,1.941,0.712,2.40,335.41,279.10,18.89,3.17,2457942.66
3781251,"       (2017 QN33)",,Y,N,,0.5344,2.319,1.080,6.92,338.86,340.42,12.24,3.56,2460556.66
3781253,"       (2017 QP33)",,Y,N,,0.4653,1.983,1.060,2.04,258.16,72.66,200.17,2.91,2461053.32
3781270,"       (2017 QT34)",,Y,N,,0.4420,1.751,0.977,1.65,323.90,321.01,15.57,2.53,2457947.89
3781269,"       (2017 QU34)",,Y,N,,0.6215,2.214,0.838,3.13,154.93,120.05,12.95,3.59,2457951.23
3781268,"       (2017 QV34)",,Y,Y,,0.6029,2.482,0.986,10.02,188.29,213.81,280.19,3.98,2460917.08
3781299,"       (2017 QW34)",,Y,N,,0.2159,1.479,1.160,22.39,14.32,208.12,76.40,1.80,2460461.04
3781300,"       (2017 QX34)",,Y,N,,0.3980,1.029,0.620,21.27,142.71,21.24,130.84,1.44,2460461.89
3781301,"       (2017 QY34)",,Y,Y,,0.4149,0.8133,0.476,27.22,328.60,222.74,6.26,1.15,2460595.84
3781302,"       (2017 QZ34)",,Y,N,,0.3123,1.512,1.040,16.15,332.14,27.33,289.98,1.98,2460732.56
3781303,"       (2017 QA35)",,Y,N,,0.1859,1.337,1.089,29.21,163.22,218.14,331.30,1.59,2458042.54
3781304,"       (2017 QB35)",,Y,N,,0.1389,0.93,0.801,4.81,159.29,315.66,215.98,1.06,2460731.56
3781308,"       (2017 QL35)",,Y,N,,0.5293,2.666,1.255,12.04,195.81,153.75,225.71,4.08,2461193.76
3781307,"       (2017 QM35)",,Y,N,,0.4720,2.06,1.088,7.02,171.24,180.16,143.05,3.03,2460171.37
3781315,"       (2017 QN35)",,Y,N,,0.2725,1.066,0.775,12.50,163.40,70.21,244.42,1.36,2460729.57
3781313,"       (2017 QO35)",,Y,N,,0.0388,1.196,1.150,24.87,165.80,146.48,185.65,1.24,2460832.00
3781310,"       (2017 QP35)",,Y,N,,0.5433,2.33,1.064,28.62,164.28,209.14,351.20,3.60,2458029.26
3781311,"       (2017 QQ35)",,Y,N,,0.4551,0.8117,0.442,22.37,347.42,173.50,87.78,1.18,2460535.37
3781312,"       (2017 QR35)",,Y,N,,0.3387,1.55,1.025,9.23,338.76,354.50,252.63,2.07,2460810.63
3781316,"       (2017 QS35)",,Y,N,,0.4878,2.313,1.185,7.18,128.17,144.24,37.21,3.44,2460467.74
3781314,"       (2017 QT35)",,Y,N,,0.5188,2.599,1.250,9.37,193.22,175.55,246.67,3.95,2461082.18
3781309,"       (2017 QU35)",,Y,N,,0.4800,2.104,1.094,6.77,156.67,141.26,14.36,3.11,2457953.05
3781317,"       (2017 QV35)",,Y,N,,0.5382,2.466,1.139,4.91,154.74,174.66,4.29,3.79,2457981.65
3781330,"       (2017 QX35)",,Y,N,,0.3152,1.458,0.998,8.67,315.51,328.17,50.34,1.92,2460510.57
3781359,"       (2017 QC36)",,Y,Y,,0.2961,0.7992,0.563,17.36,136.67,356.58,217.16,1.04,2460704.03
3781318,"       (2017 RB)",,Y,N,,0.1486,1.147,0.977,7.85,162.27,227.06,249.57,1.32,2460738.17
3781319,"       (2017 RC)",,Y,N,,0.4189,1.543,0.897,1.51,336.96,306.28,279.57,2.19,2460756.99
3781329,"       (2017 RF)",,Y,N,,0.1603,1.29,1.083,16.35,337.70,347.94,9.75,1.50,2457984.02
3781338,"       (2017 RK)",,Y,N,,0.1697,1.243,1.032,7.24,333.65,6.67,0.58,1.45,2457997.69
3781339,"       (2017 RL)",,Y,Y,,0.5799,2.439,1.025,19.54,344.80,347.69,316.92,3.85,2460767.01
3781341,"       (2017 RU)",,Y,N,,0.5610,2.636,1.157,8.75,183.73,166.95,237.65,4.11,2461131.72
3781344,"       (2017 RV)",,Y,Y,,0.6147,1.224,0.472,3.01,329.12,241.38,152.98,1.98,2460390.23
3781372,"       (2017 RK1)",,Y,N,,0.4348,2.209,1.248,9.13,180.96,176.99,57.78,3.17,2460408.10
3781370,"       (2017 RL1)",,Y,N,,0.4582,2.273,1.231,19.58,249.83,87.25,21.64,3.31,2460525.28
3781371,"       (2017 RM1)",,Y,N,,0.4118,1.541,0.906,5.77,280.84,353.22,289.71,2.18,2460736.89
3781387,"       (2017 RT1)",,Y,N,,0.4007,2.126,1.274,5.44,344.06,19.13,104.51,2.98,2460271.75
3781389,"       (2017 RU1)",,Y,N,,0.2788,1.504,1.085,18.41,346.90,20.55,293.03,1.92,2460725.88
3781388,"       (2017 RV1)",,Y,Y,,0.6263,2.427,0.907,2.05,292.12,123.16,300.76,3.95,2460827.82
3781386,"       (2017 RW1)",,Y,N,,0.5071,1.651,0.814,9.21,173.82,252.50,333.38,2.49,2458067.79
3781390,"       (2017 RX1)",,Y,N,,0.2765,1.439,1.041,8.40,350.51,10.79,33.72,1.84,2460541.44
3781403,"       (2017 RG2)",,Y,N,,0.5147,2.043,0.991,5.42,1.39,18.94,145.85,3.09,2460168.38
3781416,"       (2017 RJ2)",,Y,N,,0.6213,1.947,0.738,1.49,176.85,248.18,342.43,3.16,2458057.95
3781415,"       (2017 RK2)",,Y,N,,0.5095,2.009,0.985,0.43,193.63,183.65,168.91,3.03,2460112.53
3781402,"       (2017 RL2)",,Y,N,,0.0460,1.105,1.054,2.91,350.87,349.34,43.25,1.16,2460549.52
3781405,"       (2017 RM2)",,Y,N,,0.5125,2.366,1.153,3.45,196.07,163.97,357.44,3.58,2458019.96
3781409,"       (2017 RN2)",,Y,N,,0.5011,2.377,1.186,6.51,344.10,39.48,327.11,3.57,2460722.79
3781410,"       (2017 RO2)",,Y,N,,0.1561,1.117,0.943,18.77,355.02,229.00,112.58,1.29,2460465.68
3781408,"       (2017 RP2)",,Y,N,,0.1719,1.122,0.929,2.22,121.50,333.35,263.41,1.31,2460716.90
3781404,"       (2017 RQ2)",,Y,N,,0.5194,2.433,1.169,20.96,359.50,19.35,308.14,3.70,2460800.16
3781406,"       (2017 RS2)",,Y,N,,0.2038,1.263,1.006,2.99,173.11,153.17,13.90,1.52,2460580.47
3781407,"       (2017 RT2)",,Y,N,,0.4859,2.068,1.063,3.13,345.36,314.19,16.40,3.07,2457962.00
3781412,"       (2017 RU2)",,Y,N,,0.5231,2.025,0.966,0.35,30.50,357.78,155.64,3.08,2460145.53
3781417,"       (2017 RV2)",,Y,N,,0.3655,1.546,0.981,0.21,172.15,149.90,261.18,2.11,2460793.17
3781411,"       (2017 RW2)",,Y,N,,0.6361,2.487,0.905,0.99,338.21,70.75,349.80,4.07,2458055.08
3781414,"       (2017 RX2)",,Y,N,,0.5445,0.7413,0.338,1.69,174.07,334.34,284.64,1.14,2460649.30
3781419,"       (2017 RA14)",,Y,N,,0.5050,2.099,1.039,6.18,74.80,224.54,137.76,3.16,2460175.59
3781442,"       (2017 RB15)",,Y,N,,0.3248,1.482,1.000,1.97,173.37,207.58,320.67,1.96,2460672.45
3781445,"       (2017 RC15)",,Y,N,,0.4785,2.385,1.244,9.47,184.71,156.55,335.31,3.53,2460692.75
3781443,"       (2017 RD15)",,Y,N,,0.4880,2.058,1.054,7.49,88.51,10.29,93.91,3.06,2460319.24
3781444,"       (2017 RE15)",,Y,N,,0.3280,1.337,0.898,9.86,343.56,76.69,320.64,1.78,2458073.21
3781449,"       (2017 RF15)",,Y,N,,0.4573,2.138,1.160,6.59,332.06,332.37,109.35,3.12,2460253.60
3781447,"       (2017 RG15)",,Y,N,,0.5321,2.125,0.994,6.82,339.24,319.87,14.16,3.26,2457968.98
3781446,"       (2017 RH15)",,Y,N,,0.2654,1.39,1.021,2.17,122.33,305.21,67.85,1.76,2460487.71
3781448,"       (2017 RJ15)",,Y,N,,0.4271,1.303,0.746,13.43,347.14,132.30,183.16,1.86,2460867.30
3781451,"       (2017 RK15)",,Y,N,,0.4194,0.8629,0.501,5.73,344.57,216.18,60.54,1.22,2460551.26
3781450,"       (2017 RL15)",,Y,N,,0.5937,3.052,1.240,12.64,175.00,207.62,111.85,4.86,2459995.39
3781452,"       (2017 RM15)",,Y,N,,0.5255,2.493,1.183,2.91,0.40,91.20,246.83,3.80,2461052.57
3781458,"       (2017 RN15)",,Y,N,,0.2140,1.41,1.108,12.80,354.45,348.81,6.51,1.71,2458001.44
3781460,"       (2017 RO15)",,Y,N,,0.2115,1.416,1.117,20.75,171.52,151.58,18.61,1.72,2457979.68
3781453,"       (2017 RP15)",,Y,N,,0.1910,1.18,0.955,7.32,354.72,68.30,138.70,1.41,2460420.02
3781456,"       (2017 RQ15)",,Y,N,,0.6732,1.666,0.545,9.29,352.70,104.37,334.02,2.79,2458069.18
3781457,"       (2017 RR15)",,Y,Y,,0.4282,1.378,0.788,18.53,13.45,97.80,76.86,1.97,2460474.33
3781454,"       (2017 RS15)",,Y,N,,0.6433,2.608,0.930,8.76,278.92,116.29,352.38,4.29,2458045.08
3781459,"       (2017 RT15)",,Y,N,,0.4731,2.154,1.135,6.30,352.61,314.11,12.97,3.17,2457970.89
3781455,"       (2017 RU15)",,Y,N,,0.3513,1.319,0.855,13.70,349.41,279.66,288.27,1.78,2460710.70
3781463,"       (2017 RV15)",,Y,N,,0.1206,1.275,1.121,24.16,351.85,76.66,267.33,1.43,2460735.90
3781465,"       (2017 RX15)",,Y,N,,0.5096,2.444,1.199,17.68,353.04,10.26,304.52,3.69,2460815.65
3781467,"       (2017 RY15)",,Y,N,,0.1551,1.111,0.939,16.75,356.82,111.14,279.99,1.28,2460695.59
3781461,"       (2017 RZ15)",,Y,N,,0.2566,0.9575,0.712,2.04,162.01,62.46,304.96,1.20,2460652.82
3781466,"       (2017 RB16)",,Y,N,,0.3100,1.041,0.718,5.17,9.54,94.87,166.63,1.36,2460421.00
3781576,"       (2017 RE16)",,Y,N,,0.4712,2.389,1.263,5.39,189.88,243.17,293.28,3.51,2460850.47
3781574,"       (2017 RH16)",,Y,N,,0.4429,0.8746,0.487,0.62,338.32,226.63,344.09,1.26,2460613.71
3781575,"       (2017 RK16)",,Y,N,,0.2571,1.431,1.063,32.03,170.84,129.65,31.70,1.80,2457956.44
3781573,"       (2017 RL16)",,Y,N,,0.1158,1.018,0.900,4.12,16.58,220.75,72.27,1.14,2460525.23
3781577,"       (2017 RM16)",,Y,N,,0.2621,1.178,0.869,8.88,171.82,105.18,243.13,1.49,2460752.13
3781579,"       (2017 RN16)",,Y,N,,0.2819,1.202,0.863,1.99,169.87,108.41,181.50,1.54,2460839.10
3781595,"       (2017 RO16)",,Y,N,,0.3791,1.466,0.910,0.76,152.16,260.76,329.89,2.02,2460654.71
3781596,"       (2017 RP16)",,Y,N,,0.3292,1.125,0.755,2.37,166.28,90.65,36.15,1.50,2460556.73
3781580,"       (2017 RQ16)",,Y,N,,0.4747,2.188,1.149,38.86,352.84,244.85,123.84,3.23,2460193.96
3781586,"       (2017 RR16)",,Y,N,,0.4732,2.018,1.063,14.48,353.52,285.69,200.58,2.97,2461064.35
3781649,"       (2017 RN17)",,Y,N,,0.6995,2.625,0.789,19.83,230.23,32.40,12.94,4.46,2457953.65
3781708,"       (2017 RO17)",,Y,N,,0.3789,0.8712,0.541,0.96,187.30,19.82,7.16,1.20,2460594.59
3781713,"       (2017 RP17)",,Y,N,,0.1650,1.534,1.281,14.23,356.44,16.33,349.48,1.79,2458032.77
3781825,"       (2017 RQ17)",,Y,N,,0.5186,0.6991,0.337,5.03,159.86,344.01,220.74,1.06,2458081.09
3781826,"       (2017 RR17)",,Y,N,,0.1591,1.287,1.082,26.70,159.36,239.66,314.46,1.49,2458065.96
3781829,"       (2017 RU17)",,Y,N,,0.6230,2.781,1.049,1.62,244.32,164.66,348.72,4.51,2458062.59
3781830,"       (2017 RV17)",,Y,N,,0.3332,1.387,0.925,32.00,174.60,225.46,97.58,1.85,2460438.74
3781831,"       (2017 RW17)",,Y,N,,0.5932,2.01,0.818,0.98,173.33,240.76,344.76,3.20,2458054.55
3781832,"       (2017 RX17)",,Y,N,,0.6684,2.004,0.665,4.17,345.62,275.52,19.91,3.34,2457954.18
3781820,"       (2017 RY17)",,Y,N,,0.3782,1.659,1.031,0.59,187.67,191.89,350.60,2.29,2458036.88
3781833,"       (2017 RZ17)",,Y,N,,0.4978,1.884,0.946,10.95,30.30,66.78,301.44,2.82,2458166.19
3838941,"       (2017 RE110)",,Y,N,,0.0931,1.419,1.287,9.45,302.55,67.37,55.41,1.55,2460505.48
54054525,"       (2017 RM122)",,Y,N,,0.1529,1.431,1.213,1.31,135.27,208.34,56.86,1.65,2460501.71
3781413,"       (2017 SA)",,Y,N,,0.5480,2.442,1.104,2.59,85.86,203.48,330.00,3.78,2460716.62
3781593,"       (2017 SD2)",,Y,N,,0.4288,1.201,0.686,9.77,346.08,255.49,63.73,1.72,2457929.38
3781581,"       (2017 SE2)",,Y,N,,0.3733,1.982,1.242,26.53,4.92,21.28,178.56,2.72,2460094.95
3781584,"       (2017 SF2)",,Y,N,,0.5771,1.181,0.500,2.83,97.51,15.66,309.14,1.86,2458078.74
3781587,"       (2017 SH2)",,Y,N,,0.5330,2.525,1.179,4.30,41.08,304.97,279.19,3.87,2460929.40
3781589,"       (2017 SJ2)",,Y,N,,0.5618,2.505,1.098,6.57,15.80,318.93,5.67,3.91,2457997.69
3781585,"       (2017 SK2)",,Y,N,,0.1535,1.435,1.215,13.72,170.92,223.53,11.25,1.66,2460580.86
3781582,"       (2017 SL2)",,Y,N,,0.5695,2.434,1.048,1.01,355.83,56.17,296.54,3.82,2460845.05
3781591,"       (2017 SM2)",,Y,N,,0.3322,1.32,0.881,5.81,176.48,240.04,209.39,1.76,2460832.18
3781594,"       (2017 SN2)",,Y,Y,,0.4911,2.063,1.050,22.87,2.73,354.92,139.53,3.08,2460181.15
3781592,"       (2017 SO2)",,Y,N,,0.6914,2.551,0.787,9.23,123.90,335.28,242.39,4.31,2461086.74
3781597,"       (2017 SP2)",,Y,N,,0.6304,2.305,0.852,30.68,355.25,304.45,11.65,3.76,2457975.16
3781598,"       (2017 SQ2)",,Y,N,,0.5941,2.385,0.968,0.87,174.31,151.18,338.75,3.80,2460679.89
3781612,"       (2017 SR2)",,Y,N,,0.5406,2.044,0.939,0.92,358.20,35.74,141.95,3.15,2460179.71
3781640,"       (2017 SG10)",,Y,N,,0.1006,1.221,1.098,35.98,2.14,75.63,290.17,1.34,2458113.12
3781641,"       (2017 SH10)",,Y,N,,0.4603,2.133,1.151,5.89,336.28,346.36,105.18,3.12,2460267.95
3781645,"       (2017 SJ10)",,Y,N,,0.5091,2.138,1.050,7.07,15.83,289.35,17.11,3.23,2457964.23
3781647,"       (2017 SK10)",,Y,N,,0.9317,2.051,0.140,24.48,3.34,202.43,18.71,3.96,2457959.73
3781639,"       (2017 SL10)",,Y,N,,0.1345,1.372,1.188,25.03,172.80,189.92,355.33,1.56,2458022.12
3781643,"       (2017 SM10)",,Y,N,,0.5216,2.46,1.177,8.63,19.46,312.94,307.61,3.74,2460805.64
3781644,"       (2017 SN10)",,Y,N,,0.1784,1.145,0.941,3.02,181.85,104.18,331.94,1.35,2460635.38
3781642,"       (2017 SO10)",,Y,N,,0.3129,1.157,0.795,5.50,348.16,105.60,184.64,1.52,2460821.92
3781648,"       (2017 SP10)",,Y,N,,0.5142,2.108,1.024,11.25,181.57,194.14,355.31,3.19,2458033.05
3781646,"       (2017 SQ10)",,Y,N,,0.5760,2.429,1.030,0.82,218.19,159.79,355.77,3.83,2458034.74
3781650,"       (2017 SR10)",,Y,N,,0.3528,1.461,0.945,0.93,5.22,301.70,27.08,1.98,2460551.99
3781651,"       (2017 SS10)",,Y,N,,0.3262,0.8532,0.575,18.65,181.66,323.56,229.51,1.13,2460704.84
3781697,"       (2017 ST10)",,Y,N,,0.4464,1.612,0.892,2.46,176.21,236.10,144.06,2.33,2460301.44
3781711,"       (2017 SQ11)",,Y,N,,0.5228,2.261,1.079,19.74,19.56,64.32,3.98,3.44,2460586.78
3781709,"       (2017 SR11)",,Y,N,,0.1344,1.371,1.187,12.66,184.30,183.56,355.62,1.56,2458023.63
3781710,"       (2017 ST11)",,Y,N,,0.4236,1.993,1.149,3.19,148.33,229.49,176.75,2.84,2460096.00
3781714,"       (2017 SU11)",,Y,N,,0.3177,1.239,0.846,3.45,320.53,132.94,345.32,1.63,2460621.05
3781722,"       (2017 SV11)",,Y,N,,0.5285,2.339,1.103,6.53,343.58,37.90,345.26,3.58,2460654.02
3781718,"       (2017 SX11)",,Y,N,,0.5062,1.445,0.714,10.99,331.74,155.28,318.54,2.18,2460673.61
3781720,"       (2017 SY11)",,Y,N,,0.3795,2.031,1.260,4.51,275.90,105.51,151.36,2.80,2460156.11
3781719,"       (2017 SZ11)",,Y,N,,0.2465,1.167,0.879,4.80,340.83,107.55,299.97,1.45,2458095.24
3781721,"       (2017 SA12)",,Y,N,,0.4090,1.299,0.768,23.74,191.93,54.12,70.06,1.83,2457913.21
3781715,"       (2017 SB12)",,Y,N,,0.5201,2.117,1.016,0.58,229.53,103.25,7.57,3.22,2457994.85
3781716,"       (2017 SC12)",,Y,N,,0.5519,2.197,0.985,7.44,341.97,323.60,15.59,3.41,2457966.97
3781729,"       (2017 SD12)",,Y,N,,0.3628,1.521,0.969,6.95,178.57,145.64,292.79,2.07,2460728.37
3781725,"       (2017 SE12)",,Y,N,,0.2558,1.111,0.827,2.88,181.86,89.26,63.64,1.39,2460524.92
3781728,"       (2017 SF12)",,Y,N,,0.2723,1.539,1.120,14.79,180.45,182.53,359.27,1.96,2458021.92
3781723,"       (2017 SG12)",,Y,N,,0.4893,2.511,1.282,4.24,3.61,9.63,276.09,3.74,2460939.23
3781726,"       (2017 SH12)",,Y,N,,0.1204,1.02,0.897,16.93,177.50,38.40,139.66,1.14,2457873.59
3781727,"       (2017 SJ12)",,Y,N,,0.3388,1.42,0.939,17.17,173.74,267.95,22.05,1.90,2460562.64
3781724,"       (2017 SK12)",,Y,N,,0.6235,1.726,0.650,3.37,40.18,58.18,333.95,2.80,2458079.42
3781736,"       (2017 SL12)",,Y,N,,0.5991,2.726,1.093,5.30,173.09,211.29,357.69,4.36,2458032.04
